timestamp,age,gender,country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
2014-08-30 14:00:22,40,male,united kingdom,unknown,no,no,yes,never,100-500,no,yes,maybe,not sure,no,maybe,maybe,very easy,maybe,no,yes,some of them,no,maybe,maybe,no
2014-08-30 15:57:04,46,male,united states,pa,no,yes,yes,sometimes,6-25,no,yes,maybe,yes,no,maybe,maybe,don't know,yes,maybe,no,some of them,no,maybe,maybe,no
2014-08-30 16:13:40,38,male,united states,ny,no,yes,yes,rarely,more than 1000,no,no,yes,yes,yes,yes,yes,somewhat easy,yes,no,no,yes,no,yes,maybe,no
2014-08-30 16:38:02,34,male,united states,vt,no,no,no,never,1-5,yes,yes,no,yes,no,no,maybe,don't know,yes,yes,no,no,no,no,maybe,no
2014-08-30 18:29:00,32,male,united kingdom,unknown,yes,no,yes,rarely,1-5,no,yes,no,yes,yes,yes,yes,very easy,no,no,some of them,yes,no,yes,no,yes
2014-08-30 19:35:58,44,male,united kingdom,unknown,no,no,yes,sometimes,more than 1000,no,no,no,no,no,yes,maybe,don't know,maybe,no,some of them,some of them,no,no,no,no
2014-08-30 19:56:23,33,female,united kingdom,unknown,no,no,yes,never,100-500,no,yes,maybe,not sure,no,maybe,maybe,very easy,maybe,no,some of them,some of them,no,maybe,no,no
2014-08-30 20:12:33,45,female,united states,mi,no,no,yes,rarely,26-100,no,no,maybe,no,maybe,maybe,maybe,don't know,no,no,some of them,some of them,no,maybe,maybe,no
2014-08-30 20:19:37,35,male,united states,ny,no,no,no,don't know,6-25,no,yes,maybe,not sure,maybe,maybe,yes,don't know,no,no,no,no,no,no,yes,no
2014-08-30 20:43:51,26,male,germany,unknown,yes,yes,yes,often,1-5,no,yes,no,no,no,no,maybe,don't know,maybe,no,yes,yes,maybe,yes,no,yes
2014-08-30 20:46:35,20,female,united states,ny,no,no,yes,sometimes,26-100,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,some of them,maybe,maybe,maybe,no
2014-08-30 20:55:11,-1,other,united states,al,yes,yes,yes,often,1-5,yes,yes,yes,yes,yes,yes,yes,very easy,yes,yes,yes,yes,yes,yes,yes,yes
2014-08-31 04:31:11,37,male,netherlands,unknown,no,yes,no,sometimes,6-25,no,yes,no,no,no,no,yes,somewhat easy,maybe,no,some of them,yes,no,maybe,yes,no
2014-08-31 09:19:43,28,male,united states,mi,no,no,no,don't know,more than 1000,no,no,yes,no,no,no,yes,somewhat easy,maybe,no,no,no,no,yes,no,no
2014-08-31 15:03:12,42,female,united states,wa,no,yes,yes,sometimes,26-100,no,no,yes,yes,no,no,maybe,don't know,yes,no,some of them,some of them,no,yes,no,no
2014-08-31 15:23:16,32,male,united kingdom,unknown,no,no,no,don't know,26-100,no,yes,no,no,no,no,maybe,don't know,maybe,no,no,no,no,no,maybe,yes
2014-08-31 16:48:13,36,female,united states,tn,no,yes,yes,rarely,more than 1000,yes,yes,yes,yes,no,no,yes,somewhat easy,maybe,maybe,some of them,no,no,no,maybe,no
2014-08-31 22:11:48,27,male,new zealand,unknown,no,no,no,rarely,26-100,no,yes,no,yes,no,yes,no,somewhat difficult,yes,no,no,no,no,maybe,no,yes
2014-08-31 22:16:40,27,male,new zealand,unknown,no,no,no,rarely,26-100,no,yes,no,yes,no,yes,no,somewhat difficult,yes,no,no,no,no,maybe,no,yes
2014-09-01 04:28:55,27,male,united kingdom,unknown,no,no,yes,sometimes,more than 1000,no,no,no,no,no,no,yes,somewhat easy,maybe,no,yes,yes,maybe,maybe,no,no
2014-09-01 06:52:31,25,male,united kingdom,unknown,no,yes,yes,sometimes,26-100,yes,yes,no,no,no,no,yes,very easy,no,no,some of them,yes,no,maybe,yes,no
2014-09-01 06:53:28,41,male,united kingdom,unknown,no,yes,no,don't know,6-25,no,yes,no,no,no,no,maybe,somewhat difficult,maybe,maybe,some of them,some of them,maybe,maybe,maybe,no
2014-09-01 08:19:15,23,male,germany,unknown,no,yes,yes,sometimes,6-25,no,yes,maybe,not sure,no,no,maybe,somewhat easy,maybe,no,no,no,no,no,maybe,no
2014-09-01 08:23:15,21,male,united kingdom,unknown,no,no,yes,sometimes,more than 1000,no,no,maybe,no,no,maybe,maybe,don't know,maybe,no,some of them,no,no,no,maybe,no
2014-09-01 09:12:15,26,male,moldova,unknown,no,no,yes,often,26-100,no,yes,no,yes,no,no,yes,very difficult,no,no,yes,yes,yes,yes,maybe,no
2014-09-01 09:15:34,29,male,sweden,unknown,no,no,no,rarely,more than 1000,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,maybe,no,no,no,yes,maybe,yes
2014-09-01 10:06:14,28,male,belgium,unknown,no,no,no,sometimes,more than 1000,no,no,no,no,no,no,maybe,somewhat easy,yes,maybe,no,no,no,no,maybe,yes
2014-09-01 10:40:32,27,female,united kingdom,unknown,no,yes,no,don't know,more than 1000,no,no,no,yes,no,no,yes,don't know,maybe,no,no,no,no,yes,yes,no
2014-09-01 12:00:28,23,male,israel,unknown,no,no,no,never,more than 1000,no,no,no,yes,yes,yes,yes,somewhat difficult,no,no,yes,yes,no,yes,yes,no
2014-09-01 12:45:24,26,female,united states,ny,no,yes,no,sometimes,26-100,yes,yes,maybe,no,no,no,maybe,don't know,maybe,no,no,no,no,no,maybe,no
2014-09-01 17:59:14,38,male,united kingdom,unknown,no,yes,yes,sometimes,1-5,no,yes,no,not sure,maybe,maybe,maybe,very easy,no,no,some of them,yes,maybe,yes,maybe,no
2014-09-01 21:03:25,39,male,united kingdom,unknown,no,yes,yes,sometimes,more than 1000,no,no,no,no,no,no,yes,very easy,maybe,maybe,some of them,yes,maybe,maybe,yes,no
2014-09-01 21:34:12,35,male,united states,in,no,yes,yes,often,more than 1000,no,no,yes,yes,no,yes,maybe,somewhat easy,yes,no,no,some of them,no,yes,maybe,no
2014-09-01 22:58:47,32,male,united states,nc,no,no,no,rarely,6-25,no,yes,yes,not sure,no,maybe,maybe,don't know,maybe,no,no,some of them,no,maybe,maybe,no
2014-09-02 03:13:53,32,male,united states,ca,no,no,yes,sometimes,more than 1000,no,yes,yes,yes,yes,yes,yes,somewhat difficult,maybe,maybe,some of them,some of them,no,no,maybe,yes
2014-09-02 04:00:58,26,male,united kingdom,unknown,no,no,no,never,6-25,no,yes,no,no,no,no,maybe,don't know,yes,maybe,some of them,no,no,maybe,maybe,no
2014-09-02 08:00:33,38,male,canada,unknown,no,yes,yes,rarely,100-500,no,yes,maybe,not sure,no,maybe,maybe,don't know,no,no,yes,yes,no,maybe,no,no
2014-09-02 08:24:43,34,female,united kingdom,unknown,no,yes,no,rarely,26-100,no,no,yes,yes,yes,yes,yes,very easy,no,no,some of them,yes,maybe,maybe,yes,no
2014-09-02 09:57:22,39,male,united states,tn,no,yes,yes,often,26-100,no,no,maybe,not sure,no,no,maybe,somewhat easy,yes,no,some of them,some of them,no,maybe,maybe,no
2014-09-02 13:18:35,32,male,canada,unknown,yes,no,no,never,6-25,yes,yes,maybe,not sure,no,no,maybe,very easy,no,no,yes,yes,maybe,maybe,yes,no
2014-09-02 17:04:56,37,male,netherlands,unknown,yes,no,no,never,1-5,yes,yes,maybe,not sure,maybe,maybe,maybe,very easy,yes,yes,some of them,some of them,no,no,maybe,no
2014-09-02 20:23:49,31,male,united kingdom,unknown,no,yes,yes,never,6-25,no,yes,maybe,not sure,no,maybe,maybe,somewhat easy,no,no,some of them,some of them,no,no,maybe,no
2014-09-02 20:57:56,30,male,united states,mn,no,yes,yes,rarely,6-25,no,yes,no,yes,no,no,maybe,don't know,no,no,no,no,no,no,maybe,no
2014-09-03 01:32:51,51,male,singapore,unknown,no,no,no,never,more than 1000,yes,yes,maybe,no,no,maybe,maybe,don't know,yes,no,no,no,no,no,no,no
2014-09-03 13:09:52,29,male,united states,nc,no,no,yes,sometimes,26-100,no,yes,yes,yes,no,no,maybe,don't know,yes,no,some of them,some of them,no,maybe,maybe,no
2014-09-04 06:23:48,31,male,united kingdom,unknown,no,no,no,never,100-500,no,yes,yes,no,no,yes,maybe,don't know,maybe,yes,some of them,no,no,no,yes,no
2014-09-04 08:35:49,31,male,india,unknown,no,no,no,don't know,26-100,no,yes,maybe,not sure,no,no,maybe,don't know,yes,yes,no,no,no,no,maybe,no
2014-09-04 17:38:22,26,male,united states,tx,no,yes,yes,sometimes,6-25,yes,yes,maybe,no,no,maybe,maybe,somewhat easy,maybe,no,some of them,some of them,maybe,maybe,maybe,no
2014-09-04 23:42:28,46,female,united states,ca,no,no,yes,often,100-500,yes,no,yes,yes,no,no,yes,don't know,maybe,no,some of them,some of them,no,maybe,no,no
2014-09-05 14:15:48,32,male,united states,ca,no,yes,no,sometimes,more than 1000,no,yes,yes,no,yes,maybe,maybe,don't know,maybe,no,yes,yes,no,no,maybe,no
2014-09-05 14:19:00,29,male,united states,il,no,yes,yes,sometimes,26-100,no,no,yes,yes,yes,yes,maybe,don't know,maybe,no,some of them,no,no,maybe,maybe,no
2014-09-08 00:52:31,34,male,poland,unknown,no,no,no,never,more than 1000,yes,yes,maybe,not sure,no,no,maybe,don't know,maybe,no,some of them,some of them,no,yes,maybe,no
2014-09-08 16:46:53,26,male,colombia,unknown,no,no,no,often,6-25,no,yes,no,no,no,no,no,very difficult,yes,no,no,no,no,maybe,yes,no
2014-09-08 21:30:59,32,female,united states,pa,no,no,yes,sometimes,more than 1000,no,yes,yes,yes,no,maybe,maybe,don't know,maybe,no,some of them,no,no,no,no,no
2014-09-09 13:49:50,29,male,united states,il,no,no,no,don't know,more than 1000,no,yes,maybe,not sure,no,no,maybe,don't know,maybe,no,some of them,yes,maybe,yes,no,no
2014-09-11 17:00:30,30,male,united states,il,no,no,no,don't know,more than 1000,no,no,yes,no,yes,yes,maybe,don't know,yes,maybe,no,no,no,no,maybe,no
2014-09-12 19:18:18,40,female,united states,mn,no,yes,yes,sometimes,26-100,no,yes,yes,yes,no,yes,yes,somewhat easy,no,no,yes,yes,no,maybe,yes,yes
2014-09-13 07:52:27,23,male,united kingdom,unknown,no,no,yes,sometimes,1-5,no,yes,no,no,no,no,maybe,very difficult,maybe,no,yes,yes,yes,yes,no,yes
2014-09-14 09:04:08,20,male,georgia,unknown,no,no,no,rarely,26-100,no,no,no,no,no,no,maybe,very difficult,yes,yes,some of them,no,no,maybe,no,no
2014-09-14 20:50:05,38,male,united states,ny,no,yes,no,don't know,6-25,no,yes,maybe,no,no,no,maybe,somewhat difficult,no,no,some of them,yes,no,no,maybe,yes
2014-09-20 13:51:05,26,female,united states,mi,no,yes,yes,rarely,100-500,no,yes,yes,no,no,no,maybe,don't know,maybe,maybe,no,no,no,maybe,no,no
2014-09-23 20:05:05,29,male,united states,oh,no,no,no,never,26-100,no,yes,no,no,no,maybe,maybe,don't know,no,no,some of them,yes,no,yes,no,yes
2014-09-26 08:45:56,40,male,china,unknown,yes,no,no,sometimes,1-5,yes,yes,no,yes,no,no,maybe,somewhat easy,no,no,some of them,some of them,maybe,maybe,maybe,no
2014-09-26 10:05:55,25,female,bulgaria,ut,no,no,yes,sometimes,26-100,yes,yes,no,no,no,no,maybe,don't know,maybe,maybe,yes,some of them,maybe,no,no,no
2014-09-26 21:25:14,32,female,united states,ny,no,no,yes,sometimes,26-100,no,yes,yes,yes,no,no,yes,don't know,maybe,maybe,some of them,no,no,no,no,no
2014-09-30 09:19:01,38,male,united states,ca,no,yes,yes,sometimes,more than 1000,no,no,yes,yes,yes,yes,yes,don't know,maybe,no,some of them,no,no,maybe,no,yes
2014-10-02 21:25:16,72,female,united states,in,no,yes,yes,never,500-1000,yes,no,yes,not sure,maybe,yes,maybe,somewhat easy,maybe,maybe,some of them,yes,no,no,maybe,yes
2014-10-05 21:16:10,35,female,united states,in,no,yes,yes,sometimes,1-5,yes,yes,no,no,no,no,yes,don't know,maybe,maybe,some of them,some of them,no,no,yes,no
2014-10-09 11:14:59,28,female,united states,va,no,no,yes,often,6-25,no,yes,no,yes,no,no,maybe,very difficult,yes,maybe,some of them,some of them,no,no,maybe,no
2014-11-05 10:08:44,27,other,united states,ok,no,no,no,never,100-500,no,no,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,yes,no,no,yes,no
2014-11-06 11:24:38,56,female,united states,or,yes,no,no,rarely,1-5,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,maybe,no,no,no,no,maybe,no
2014-11-16 08:42:35,38,male,united states,al,no,yes,yes,sometimes,26-100,yes,yes,yes,no,no,no,maybe,don't know,maybe,no,some of them,some of them,no,no,maybe,no
2014-12-01 09:58:28,31,female,belgium,unknown,no,no,no,don't know,26-100,no,yes,maybe,not sure,no,no,yes,very easy,maybe,no,some of them,some of them,no,no,maybe,no
2014-12-15 00:43:49,40,male,united states,al,no,yes,yes,sometimes,6-25,no,yes,yes,yes,no,no,yes,don't know,maybe,no,some of them,no,no,no,yes,no
2015-01-03 03:38:30,44,male,united states,oh,no,yes,yes,sometimes,100-500,no,yes,yes,yes,no,yes,yes,don't know,maybe,no,some of them,some of them,no,no,maybe,no
2015-02-21 04:16:05,34,male,canada,unknown,no,yes,no,sometimes,more than 1000,no,yes,yes,not sure,yes,yes,yes,don't know,maybe,no,no,no,no,maybe,maybe,no
2015-02-21 04:16:23,37,male,united kingdom,unknown,no,no,no,never,26-100,yes,yes,maybe,no,no,no,maybe,somewhat easy,no,no,some of them,yes,no,yes,maybe,no
2015-02-21 04:18:48,38,male,italy,unknown,no,no,no,never,26-100,no,yes,maybe,not sure,maybe,maybe,yes,don't know,no,no,some of them,yes,yes,maybe,no,no
2015-02-21 04:19:28,27,male,germany,unknown,no,no,no,don't know,26-100,no,yes,maybe,not sure,no,no,maybe,don't know,no,no,some of them,yes,yes,yes,maybe,no
2015-02-21 04:23:05,34,female,ireland,unknown,no,no,yes,sometimes,500-1000,no,no,yes,yes,yes,no,yes,don't know,yes,yes,some of them,some of them,no,no,yes,no
2015-02-21 04:32:45,35,female,ireland,unknown,no,no,no,rarely,1-5,no,yes,maybe,no,no,no,no,don't know,maybe,no,some of them,no,no,maybe,no,no
2015-02-21 04:34:56,34,male,ireland,unknown,no,no,yes,often,6-25,no,yes,no,no,no,no,maybe,somewhat difficult,yes,maybe,some of them,yes,no,maybe,no,no
2015-02-21 04:41:28,32,male,united states,tx,no,no,yes,often,26-100,yes,yes,yes,not sure,no,maybe,maybe,very difficult,yes,maybe,some of them,no,no,no,maybe,no
2015-02-21 04:51:53,25,male,ireland,unknown,no,no,no,don't know,100-500,no,yes,maybe,not sure,no,maybe,maybe,don't know,maybe,no,some of them,yes,no,no,maybe,no
2015-02-21 04:55:11,28,male,australia,unknown,no,no,yes,often,100-500,yes,yes,no,yes,no,no,maybe,don't know,yes,no,no,no,no,maybe,no,no
2015-02-21 05:11:37,28,female,united states,tx,no,no,yes,rarely,6-25,no,yes,yes,no,no,no,maybe,somewhat easy,yes,yes,some of them,no,no,no,no,yes
2015-02-21 05:34:27,31,male,brazil,unknown,yes,no,yes,don't know,1-5,no,yes,no,yes,no,no,no,don't know,no,no,yes,yes,no,maybe,maybe,no
2015-02-21 05:55:13,24,male,united kingdom,unknown,no,no,no,don't know,100-500,no,yes,maybe,not sure,no,no,maybe,somewhat easy,maybe,maybe,some of them,yes,no,maybe,maybe,no
2015-02-21 05:55:17,34,male,ireland,unknown,no,yes,yes,never,1-5,yes,yes,no,no,no,no,maybe,don't know,maybe,no,some of them,yes,no,no,maybe,no
2015-02-21 06:06:09,32,male,ireland,unknown,no,no,yes,sometimes,6-25,no,yes,no,no,no,no,maybe,somewhat easy,no,no,some of them,yes,no,maybe,maybe,no
2015-02-21 06:19:41,34,male,united kingdom,unknown,no,yes,no,often,26-100,yes,no,maybe,not sure,no,no,maybe,somewhat easy,maybe,no,some of them,yes,maybe,yes,yes,no
2015-02-21 08:21:36,23,male,united states,tx,no,no,yes,sometimes,1-5,no,yes,no,yes,no,no,no,very easy,maybe,maybe,some of them,yes,no,no,no,no
2015-02-21 08:54:40,33,male,czech republic,unknown,no,yes,no,often,100-500,no,yes,no,yes,no,no,maybe,somewhat easy,no,no,some of them,yes,maybe,maybe,maybe,yes
2015-02-21 08:56:27,29,male,singapore,unknown,no,yes,yes,sometimes,26-100,no,yes,maybe,not sure,no,no,maybe,somewhat difficult,maybe,no,no,no,no,maybe,no,no
2015-02-21 09:10:26,24,male,ireland,unknown,no,yes,no,don't know,1-5,no,yes,no,no,no,no,maybe,don't know,maybe,maybe,no,no,no,no,maybe,no
2015-02-21 09:16:45,45,male,ireland,unknown,no,no,no,never,more than 1000,yes,yes,maybe,not sure,no,no,maybe,don't know,yes,no,yes,some of them,no,no,no,yes
2015-02-21 09:18:20,34,female,united kingdom,unknown,no,no,yes,sometimes,more than 1000,no,no,no,yes,no,yes,yes,somewhat difficult,maybe,maybe,some of them,yes,no,maybe,no,yes
2015-02-21 09:19:12,31,male,philippines,unknown,no,no,no,sometimes,more than 1000,no,yes,maybe,no,no,no,maybe,very difficult,yes,yes,some of them,no,no,maybe,no,yes
2015-02-21 09:22:23,33,male,united states,fl,no,no,yes,often,26-100,yes,yes,yes,yes,no,no,yes,don't know,maybe,no,some of them,no,no,maybe,maybe,no
2015-02-21 09:29:20,28,male,netherlands,unknown,no,no,no,don't know,6-25,no,yes,no,not sure,no,no,maybe,somewhat easy,maybe,maybe,some of them,some of them,no,no,maybe,no
2015-02-21 09:30:14,27,male,united kingdom,unknown,no,no,no,rarely,more than 1000,yes,no,maybe,not sure,no,yes,maybe,don't know,no,no,some of them,yes,no,no,maybe,no
2015-02-21 09:30:29,42,male,ireland,unknown,no,no,no,never,26-100,no,yes,no,yes,no,no,no,somewhat difficult,yes,yes,some of them,some of them,no,no,no,no
2015-02-21 09:33:29,28,male,netherlands,unknown,no,no,no,don't know,6-25,no,yes,no,not sure,no,no,maybe,somewhat easy,maybe,maybe,some of them,some of them,no,no,maybe,no
2015-02-21 09:48:13,38,male,united states,tx,no,no,yes,sometimes,more than 1000,yes,yes,yes,no,yes,yes,yes,very easy,no,no,yes,yes,no,no,maybe,no
2015-02-21 10:00:50,46,male,united states,ca,no,yes,yes,often,26-100,no,yes,maybe,no,no,no,maybe,don't know,maybe,no,some of them,no,no,no,no,no
2015-02-21 10:45:51,46,male,united states,md,no,yes,yes,sometimes,100-500,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,yes,yes,yes,maybe,no
2015-02-21 11:48:52,41,female,netherlands,unknown,yes,no,yes,rarely,1-5,yes,yes,maybe,yes,maybe,yes,no,somewhat easy,no,no,yes,yes,yes,yes,yes,no
2015-02-21 11:55:46,23,male,united kingdom,unknown,no,no,no,never,26-100,no,yes,maybe,no,no,no,maybe,somewhat easy,maybe,no,some of them,some of them,no,maybe,yes,yes
2015-02-21 13:19:11,24,male,ireland,unknown,no,yes,yes,sometimes,more than 1000,no,yes,yes,yes,no,yes,maybe,somewhat easy,maybe,no,some of them,no,no,maybe,yes,yes
2015-02-21 15:28:57,23,female,ireland,unknown,no,no,yes,rarely,26-100,no,yes,no,yes,yes,no,maybe,don't know,no,no,yes,some of them,no,maybe,maybe,no
2015-02-21 17:19:18,39,male,netherlands,unknown,no,no,no,don't know,more than 1000,no,no,yes,not sure,yes,maybe,maybe,somewhat easy,maybe,maybe,no,some of them,no,no,yes,no
2015-02-21 18:54:12,32,female,ireland,unknown,no,yes,no,never,more than 1000,no,yes,yes,yes,maybe,yes,yes,don't know,maybe,no,some of them,some of them,no,no,maybe,no
2015-02-21 18:59:05,25,male,united states,mn,no,yes,yes,sometimes,26-100,no,yes,maybe,yes,no,no,maybe,somewhat easy,yes,no,some of them,some of them,no,maybe,maybe,no
2015-02-22 02:40:32,39,male,greece,unknown,no,no,no,don't know,6-25,yes,yes,no,no,no,no,yes,don't know,yes,no,no,no,no,no,maybe,no
2015-02-24 08:54:35,23,female,united kingdom,unknown,no,yes,yes,sometimes,6-25,no,yes,no,yes,no,yes,yes,very easy,no,no,yes,yes,maybe,maybe,yes,no
2015-02-24 08:58:08,24,other,united kingdom,unknown,yes,no,yes,sometimes,6-25,yes,yes,no,no,no,no,maybe,don't know,maybe,maybe,some of them,some of them,no,maybe,maybe,yes
2015-02-24 09:00:56,25,male,united kingdom,unknown,no,yes,yes,sometimes,more than 1000,no,no,yes,yes,yes,yes,yes,very easy,no,no,yes,yes,yes,yes,yes,no
2015-02-24 09:13:49,23,male,united kingdom,unknown,no,no,yes,rarely,6-25,no,yes,no,yes,no,no,maybe,don't know,no,no,yes,yes,no,maybe,maybe,no
2015-02-24 09:15:13,24,other,united kingdom,unknown,no,no,yes,sometimes,6-25,no,no,maybe,no,no,maybe,maybe,don't know,yes,maybe,no,no,no,maybe,maybe,no
2015-02-24 09:18:25,23,male,canada,unknown,no,no,yes,often,26-100,no,yes,yes,yes,yes,maybe,maybe,don't know,maybe,no,yes,some of them,no,no,maybe,no
2015-02-24 10:32:32,60,male,united states,ca,no,no,yes,often,more than 1000,yes,yes,maybe,no,yes,maybe,maybe,somewhat easy,maybe,maybe,some of them,no,no,maybe,maybe,no
2015-02-26 05:44:16,28,male,ireland,unknown,no,no,no,sometimes,26-100,no,yes,no,yes,no,no,yes,don't know,yes,maybe,no,no,no,no,no,yes
2015-04-02 15:47:43,28,male,united states,tn,no,yes,yes,often,more than 1000,no,no,yes,yes,yes,yes,yes,somewhat easy,yes,maybe,some of them,yes,no,no,no,yes
2015-04-04 11:22:05,30,male,netherlands,unknown,no,no,no,sometimes,500-1000,no,yes,maybe,no,no,no,maybe,don't know,maybe,no,yes,yes,maybe,yes,maybe,no
2015-04-06 14:58:29,31,male,germany,unknown,no,yes,yes,sometimes,100-500,no,yes,maybe,no,no,no,yes,somewhat easy,no,no,some of them,no,no,no,maybe,no
2015-04-11 14:35:22,31,male,poland,unknown,yes,no,yes,often,6-25,yes,yes,no,no,no,no,maybe,somewhat easy,maybe,no,some of them,no,no,no,maybe,no
2015-04-23 14:03:51,28,male,ireland,unknown,no,no,yes,rarely,26-100,no,yes,maybe,no,no,maybe,maybe,don't know,maybe,no,no,no,no,maybe,maybe,no
2015-05-05 14:22:18,43,female,united states,fl,no,yes,yes,rarely,more than 1000,yes,yes,yes,yes,no,yes,maybe,don't know,no,no,some of them,yes,no,no,maybe,no
2015-05-05 15:16:25,32,female,united kingdom,unknown,no,no,no,don't know,more than 1000,no,no,no,no,no,maybe,maybe,don't know,maybe,no,some of them,yes,no,yes,no,no
2015-05-06 10:14:50,22,male,australia,unknown,no,yes,yes,often,100-500,no,no,yes,yes,yes,yes,yes,don't know,maybe,maybe,no,yes,no,maybe,maybe,yes
2015-05-06 16:55:58,32,male,united states,or,no,no,no,never,100-500,no,yes,yes,not sure,maybe,yes,maybe,somewhat easy,no,no,no,some of them,maybe,yes,maybe,no
2015-05-07 10:08:50,36,male,finland,unknown,no,no,yes,often,6-25,no,yes,no,no,no,no,no,very difficult,yes,no,some of them,no,no,maybe,maybe,yes
2015-06-25 12:24:31,41,female,united states,wa,no,yes,yes,sometimes,26-100,no,yes,yes,no,no,maybe,maybe,don't know,yes,maybe,no,no,no,no,maybe,no
